,Unnamed: 0,Liv-ex 100,US CPI,"TVC_US10Y, 15","FX_GBPUSD, 1M","OANDA_EURUSD, 1M","FX_IDC_GBPEUR, 1M","FX_GBPJPY, 1M","HKEX_DLY_HSI1!, 1M (1)",Dollar Index (DXY),S&P 500 Futures,"CME_MINI_NQ1!, 1M","TVC_USOIL, 1M","PEPPERSTONE_COCOA, 1M",liv-ex Champagne 50,liv-ex Italy 100,liv-ex Rhone 100,liv-ex California 50,liv-ex Investables,Liv-ex Fine Wine 1000,Liv-ex Indices,liv-ex Burgundy 150,liv-ex Bordeaux Legends,US Interest Rate,Wine_ret,CPI_lag_0,CPI_lag_3,CPI_lag_6,CPI_lag_12,Inflation Regime,wine_12m_ret,cum_price,rolling_max,drawdown,momentum_now,momentum_next,momentum_direction_change,wine_vol_12m,US CPI_lag_12,US Interest Rate_lag_6,Bullish,Bullish_Prob,Livex_Change,Reversion,Reversion_Prob,drawdown_z,rolling_min_gap,momentum_change,rolling_peak,drawdown_pct,Predicted_12M_Return,rolling_min,pct_from_min,Plot_Date
58,2003-02-28,314.25,183.1,,1.6549,1.1506,1.4354,198.165,12095.0,92.85,973.25,1204.5,30.19,8142.1,485.24,345.08,172.12,298.71,316.12,352.25,619.1,608.27,368.06,1.25,0.0,183.1,177.8,175.8,164.5,High CPI,0.0,314.25,314.25,0.0,0.0,-0.6852505966587112,True,0.0,164.5,5.5,0,0.05622035700693043,0.0,0,0.0,0.9959910572893974,0.0,True,314.25,0.0,-0.004781075417374962,314.25,0.0,58
59,2003-03-31,314.25,184.2,,1.7214,1.1993,1.4359,188.625,12335.0,90.23,1057.75,1425.0,30.41,8142.1,485.24,345.08,172.12,298.71,316.12,352.25,619.1,608.27,368.06,1.25,0.0,184.2,178.8,176.2,165.0,High CPI,0.0,314.25,314.25,0.0,0.0,-0.6820047732696897,True,0.0,165.0,5.0,0,0.07665233566936899,0.0,0,0.0,0.9959910572893974,0.0,True,314.25,0.0,-0.0068584369701550855,314.25,0.0,59
60,2004-01-31,100.41,185.2,,1.9159,1.3568,1.4156,196.845,14222.0,80.85,1213.75,1628.5,43.45,3208.0,220.33,171.17,153.39,149.1,296.03,231.61,200.3,202.79,314.57,1.0,,185.2,,,,High CPI,-0.6804773269689738,100.41,314.25,-0.6804773269689738,-0.6804773269689738,-0.6236117740652347,False,0.1964368839514869,168.8,1.75,0,0.019541958589923396,213.84,0,,-3.412138093987326,0.0,False,314.25,-0.6804773269689738,,100.41,0.0,60
61,2004-02-29,100.03,186.2,,1.802,1.2183,1.4797,196.715,12818.0,88.94,1104.0,1370.0,42.12,3208.0,220.33,171.17,153.39,149.1,296.03,231.61,200.3,202.79,314.57,1.0,,186.2,,,,High CPI,-0.6816865552903739,100.03,314.25,-0.6816865552903739,-0.6816865552903739,-0.6102466189339697,False,0.196340581346015,169.8,1.75,0,0.02028098834542143,214.22,0,,-3.419971469770552,0.0,False,314.25,-0.6816865552903739,,100.03,0.0,61
62,2004-03-31,99.62,187.4,,1.8321,1.21875,1.5033,200.645,12175.0,88.95,1121.5,1468.0,39.88,3208.0,220.33,171.17,153.39,149.1,296.03,231.61,200.3,202.79,314.57,1.0,,187.4,,,,High CPI,-0.6829912490055687,99.62,314.25,-0.6829912490055687,-0.6829912490055687,-0.594653937947494,False,0.1962359025554399,171.2,1.75,0,0.020193990916147354,214.63,0,,-3.428423269957717,0.0,False,314.25,-0.6829912490055688,,99.62,0.0,62
63,2005-01-31,97.87,190.7,,1.7204,1.1848,1.454,202.935,14838.0,91.17,1254.75,1659.0,61.04,3208.0,220.33,171.17,153.39,149.1,296.03,231.61,200.3,202.79,314.57,2.25,,190.7,185.2,,,High CPI,-0.6885600636435958,97.87,314.25,-0.6885600636435958,-0.6885600636435958,-0.4402227525855211,False,0.1958341882371942,175.1,1.25,0,0.027157304796810233,2.539999999999992,0,,-3.4644980268541548,0.0,False,314.25,-0.6885600636435959,,97.87,0.0,63
64,2005-02-28,98.91,191.8,,1.8171,1.230335,1.4764,197.255,14838.0,87.76,1192.25,1545.0,51.97,3208.0,220.33,171.17,153.39,149.1,296.03,231.61,200.3,202.79,314.57,2.5,,191.8,186.2,,,High CPI,-0.6852505966587112,98.91,314.25,-0.6852505966587112,-0.6852505966587112,-0.4236435958631662,False,0.1961481510451034,175.8,1.25,0,0.02840714151404043,1.1200000000000045,0,,-3.4430593141842727,1.039999999999992,False,314.25,-0.6852505966587112,,97.87,0.010626341064677552,64
65,2005-03-31,99.93,193.3,,1.7697,1.199215,1.4753,206.005,14384.0,90.07,1209.75,1586.5,59.76,3208.0,220.33,171.17,153.39,149.1,296.03,231.61,200.3,202.79,314.57,2.75,,193.3,187.4,,,High CPI,-0.6820047732696897,99.93,314.25,-0.6820047732696897,-0.6820047732696897,-0.3918536197295147,False,0.1964474461068605,176.2,1.25,0,0.030723352673958287,0.3100000000000023,0,,-3.4220328844503483,2.0600000000000023,False,100.41,-0.004780400358529925,,97.87,0.021048329416573027,65
66,2006-01-31,118.28,198.3,,1.958,1.31977,1.4843,233.065,20018.0,83.72,1428.5,1775.0,61.07,3208.0,220.33,171.17,153.39,149.1,296.03,231.61,200.3,202.79,314.57,4.5,,198.3,190.7,185.2,,High CPI,-0.6236117740652347,118.28,314.25,-0.6236117740652347,-0.6236117740652347,1.4180858480231056,True,0.2081042104041377,177.1,1.0,0,0.09977354954205196,20.409999999999997,0,0.015,-3.043763290707701,20.409999999999997,True,118.28,0.0,-0.5361948749197475,97.87,0.20854194339429852,66
67,2006-02-28,122.48,198.7,,1.9072,1.276185,1.494,223.085,18340.0,85.32,1383.25,1742.75,58.61,3208.0,220.33,171.17,153.39,149.1,296.03,231.61,200.3,202.79,314.57,4.5,,198.7,191.8,186.2,,High CPI,-0.6102466189339697,122.48,314.25,-0.6102466189339697,-0.6102466189339697,1.490152954113766,True,0.2090028116173202,177.8,1.0,0,0.12016023505492208,23.570000000000007,0,0.015,-2.9571838741562493,24.61,True,122.48,0.0,-0.5389089197775377,97.87,0.2514560130785736,67
68,2006-03-31,127.38,199.8,,1.8675,1.276685,1.4626,214.115,16975.0,85.3,1281.75,1518.75,74.4,3208.0,220.33,171.17,153.39,149.1,296.03,231.61,200.3,202.79,314.57,4.75,,199.8,193.3,187.4,,High CPI,-0.594653937947494,127.38,314.25,-0.594653937947494,-0.594653937947494,1.5704677775547076,True,0.2099950767044157,178.8,1.0,0,0.14793045635427263,27.44999999999999,0,0.015,-2.8561745548462234,29.50999999999999,True,127.38,0.0,-0.43217519323473497,97.87,0.30152242771022775,68
69,2007-01-31,175.91,202.416,,2.0559000000000003,1.46335,1.4056,228.436,28880.0,76.147,1483.75,2094.5,88.7,3208.0,220.33,171.17,153.39,149.1,296.03,231.61,200.3,202.79,314.57,5.25,,202.416,198.3,190.7,,High CPI,-0.4402227525855211,175.91,314.25,-0.4402227525855211,-0.4402227525855211,1.1388576683355471,True,0.2421817276858534,181.7,2.25,0,0.5581847997096481,57.629999999999995,0,0.059417293233082716,-1.8557700107410082,78.03999999999999,True,175.91,0.0,-0.2984943437565392,97.87,0.7973842852763869,69
70,2007-02-28,181.12,203.499,,2.0312,1.3684,1.4837,240.915,31269.0,80.77,1462.0,1945.75,78.0,3208.0,220.33,171.17,153.39,149.1,296.03,231.61,200.3,202.79,314.57,5.25,,203.499,198.7,191.8,,High CPI,-0.4236435958631662,181.12,314.25,-0.4236435958631662,-0.4236435958631662,1.1443736730360934,True,0.2423741296454473,183.1,2.5,0,0.5802874870204958,58.64,0,0.025,-1.7483703059236122,83.25,True,181.12,0.0,-0.3524528020669853,97.87,0.8506181669561663,70
71,2007-03-31,191.11,205.352,,1.98375,1.4592,1.3616,221.638,27910.0,76.695,1477.25,2104.75,96.2,3208.0,220.33,171.17,153.39,149.1,296.03,231.61,200.3,202.79,314.57,5.25,,205.352,199.8,193.3,,High CPI,-0.3918536197295147,191.11,314.25,-0.3918536197295147,-0.3918536197295147,1.0971680176123284,True,0.2429227831879235,184.2,2.75,0,0.6414664074083588,63.73000000000002,0,0.10275062656641604,-1.5424349794119478,93.24000000000001,True,191.11,0.0,0.13646180015846957,97.87,0.9526923469909063,71
72,2008-01-31,242.8,211.08,,1.4542,1.39759,1.0465,132.14,14397.0,81.308,900.0,1212.5,42.66,3208.0,220.33,171.17,153.39,149.1,296.03,231.61,200.3,202.79,314.57,3.0,1.4180858480231056,211.08,202.416,198.3,185.2,High CPI,1.4180858480231056,242.8,314.25,-0.2273667462211615,1.4180858480231056,1.0784578965167395,False,0.1270458561478728,185.2,4.5,1,0.1928489812987625,66.89000000000001,0,0.04,-0.4768897314251641,144.93,False,242.8,0.0,1.3704092130067997,97.87,1.480841933176663,72
73,2008-02-29,249.09,211.693,,1.99217,1.575605,1.2648,211.596,13930.0,79.448,1281.0,1846.0,140.0,3208.0,220.33,171.17,153.39,149.1,296.03,231.61,200.3,202.79,314.57,3.0,1.490152954113766,211.693,203.499,198.7,186.2,High CPI,1.490152954113766,249.09,314.25,-0.2073508353221956,1.490152954113766,1.0684193337687784,False,0.1254907672341413,186.2,4.5,1,0.22827698221466003,67.97,0,0.11,-0.3472267480659669,151.22,False,249.09,0.0,1.3504679629880392,97.87,1.5451108613466842,73
74,2008-03-31,256.07,213.528,,1.54039,1.26909,1.2111,147.194,13988.0,86.517,895.25,1186.0,55.03,3208.0,220.33,171.17,153.39,149.1,296.03,231.61,200.3,202.79,314.57,2.25,1.5704677775547076,213.528,205.352,199.8,187.4,High CPI,1.5704677775547076,256.07,314.25,-0.1851392203659506,1.5704677775547076,1.0992306484534464,False,0.1237468843118896,187.4,4.75,1,0.2527159672406127,64.95999999999998,0,0.01,-0.2033400034161751,158.2,False,256.07,0.0,1.477082712203715,97.87,1.6164299581076937,74
75,2009-01-31,209.33,211.143,,1.6164,1.43252,1.1273,150.45499999999998,21925.0,77.86,1110.75,1858.75,79.62,3208.0,220.33,171.17,153.39,149.1,296.03,231.61,200.3,202.79,314.57,0.25,1.1388576683355471,211.143,211.08,202.416,190.7,High CPI,1.1388576683355471,209.33,314.25,-0.3338743038981702,1.1388576683355471,0.6133249957364562,False,0.1440102034655525,190.7,5.25,1,0.053832787465436266,33.47,1,0.850250626566416,-1.1668452247530348,110.42000000000002,False,256.07,-0.18252821494122692,1.1076196911394502,98.91,1.1163684157314733,75
76,2009-02-28,212.1,212.193,,1.64391,1.50046,1.0952,142.01999999999998,21748.0,74.879,1094.75,1767.5,77.28,3208.0,220.33,171.17,153.39,149.1,296.03,231.61,200.3,202.79,314.57,0.25,1.1443736730360934,212.193,211.693,203.499,191.8,High CPI,1.1443736730360934,212.1,314.25,-0.3250596658711218,1.1443736730360934,0.6821444346289753,False,0.1439079023649748,191.8,5.25,1,0.059584639655846025,36.99000000000001,1,0.91,-1.109744038122674,112.16999999999999,False,256.07,-0.17171086031163355,1.0889150718912486,99.93,1.1224857400180124,76
77,2009-03-31,209.57,212.709,,1.62846,1.433395,1.1355,151.625,19623.0,78.172,1019.75,1625.0,69.57,3208.0,220.33,171.17,153.39,149.1,296.03,231.61,200.3,202.79,314.57,0.25,1.0971680176123284,212.709,213.528,205.352,193.3,High CPI,1.0971680176123284,209.57,314.25,-0.3331105807478123,1.0971680176123284,0.5746428758306734,False,0.1449449056924316,193.3,5.25,1,0.0567468672086545,46.5,1,0.7502506265664161,-1.1618978295215239,91.28999999999999,False,256.07,-0.18159097121880735,0.9835049201787552,118.28,0.7718126479540074,77
78,2010-01-31,245.84,216.687,,1.55955,1.33845,1.166,126.503,23020.0,79.028,1253.0,2216.0,91.28,3208.0,220.33,171.17,153.39,149.1,296.03,231.61,200.3,202.79,314.57,0.25,1.0784578965167395,216.687,211.143,211.08,198.3,High CPI,1.0784578965167395,245.84,314.25,-0.2176929196499601,1.0784578965167395,0.2503294892915979,False,0.1442381605253317,198.3,3.0,1,0.550042680804131,36.50999999999999,1,0.05,-0.4142227251593514,123.36,False,256.07,-0.03995001366813758,0.9892729363518284,122.48,1.007184846505552,78
79,2010-02-28,253.34,216.741,,1.53461,1.268,1.2093,129.23,20320.0,83.202,1048.25,1766.5,71.65,3208.0,220.33,171.17,153.39,149.1,296.03,231.61,200.3,202.79,314.57,0.25,1.0684193337687784,216.741,212.193,211.693,198.7,High CPI,1.0684193337687784,253.34,314.25,-0.1938265712012729,1.0684193337687784,0.2369826167248785,False,0.1443586603639795,198.7,3.0,1,0.6302650597503989,41.24000000000001,0,0.05,-0.2596166241746188,125.96000000000001,False,256.07,-0.01066114734252349,1.0162185769298044,127.38,0.9888522531009578,79
80,2010-03-31,267.4,217.631,,1.4542,1.230555,1.1807,132.73899999999998,19713.0,86.48,1088.5,1852.0,73.99,3208.0,220.33,171.17,153.39,149.1,296.03,231.61,200.3,202.79,314.57,0.25,1.0992306484534464,217.631,212.709,213.528,199.8,High CPI,1.0992306484534464,267.4,314.25,-0.1490851233094671,1.0992306484534464,0.2326707540906782,False,0.144124948582286,199.8,2.25,1,0.835934364365686,57.829999999999984,0,0.05,0.030218279804761057,91.48999999999998,False,267.4,0.0,0.8818534378232179,175.91,0.5200955033824114,80
81,2010-04-30,283.8,218.009,,1.4542,1.230555,1.1807,132.73899999999998,22973.0,79.462,1070.5,1739.25,73.99,3208.0,220.33,171.17,153.39,149.1,296.03,231.61,200.3,202.79,314.57,0.25,0.6133249957364562,218.009,216.687,211.143,202.416,High CPI,0.6133249957364562,283.8,314.25,-0.0968973747016705,0.6133249957364562,0.5724454211054317,False,0.1065288147896303,202.416,0.25,1,0.9309479208683414,37.96000000000001,0,0.0,0.36829028729138014,102.68,False,283.8,0.0,0.628808839915492,181.12,0.5669169611307421,81
82,2010-06-30,304.67,217.965,,1.4542,1.230555,1.1807,132.73899999999998,22973.0,79.462,1070.5,1739.25,73.99,3208.0,220.33,171.17,153.39,149.1,296.03,231.61,202.79,202.79,314.57,0.25,0.6821444346289753,217.965,216.741,212.193,203.499,High CPI,0.6821444346289753,304.67,314.25,-0.0304852824184566,0.6821444346289753,0.5854785478547855,False,0.1066805446986748,203.499,0.25,1,0.9694405372147561,51.33000000000001,0,0.0,0.798507530964898,113.56,False,304.67,0.0,0.6299447045262819,191.11,0.594212757050913,82
83,2010-07-31,300.93,218.011,,1.4542,1.230555,1.1807,132.73899999999998,22973.0,79.462,1070.5,1739.25,73.99,3208.0,225.29,178.39,152.95,148.6,295.21,232.5,201.94,201.94,315.88,0.25,0.5746428758306734,218.011,217.631,212.709,205.352,High CPI,0.5746428758306734,300.93,314.25,-0.0423866348448687,0.5746428758306734,0.6516677005296561,False,0.1081136021686926,205.352,0.25,1,0.9658655638625762,33.53000000000003,0,0.01,0.7214106219405108,91.6,False,304.67,-0.012275576853644957,0.5655491629848614,209.33,0.4375865857736588,83
84,2010-08-31,303.58,218.312,,1.4542,1.230555,1.1807,132.73899999999998,22973.0,79.462,1070.5,1739.25,73.99,3208.0,232.21,176.69,151.68,149.0,298.24,235.28,206.87,206.87,317.42,0.25,0.2503294892915979,218.312,218.009,216.687,211.08,Low CPI,0.2503294892915979,303.58,314.25,-0.0339538583929992,0.2503294892915979,0.4539944679466319,False,0.0812848597236151,211.08,0.25,1,0.9397220784920535,19.779999999999973,0,0.0,0.7760381109551165,94.24999999999997,False,304.67,-0.003577641382479508,0.48709269476543,209.33,0.4502460230258442,84
85,2010-09-30,308.12,218.439,,1.4542,1.230555,1.1807,132.73899999999998,22973.0,79.462,1070.5,1739.25,73.99,3208.0,232.32,178.76,153.15,149.1,303.71,237.98,208.8,208.8,321.3,0.25,0.2369826167248785,218.439,217.965,216.741,211.693,Low CPI,0.2369826167248785,308.12,314.25,-0.0195067621320604,0.2369826167248785,0.417107444540933,False,0.0812976548483931,211.693,0.25,1,0.9494992401469219,3.4499999999999886,0,0.0,0.8696263374178755,98.78999999999999,False,308.12,0.0,0.48264086276620327,209.33,0.4719342664692112,85
86,2010-10-31,315.65,218.711,,1.4542,1.230555,1.1807,132.73899999999998,22973.0,79.462,1070.5,1739.25,73.99,3208.0,231.95,176.69,151.15,161.6,313.03,242.29,212.34,212.34,329.58,0.25,0.2326707540906782,218.711,218.011,217.631,213.528,Low CPI,0.2326707540906782,315.65,315.65,0.0,0.2326707540906782,0.3423709798055347,False,0.0812761712914281,213.528,0.25,1,0.9603466709043195,14.71999999999997,0,0.0,0.9959910572893974,106.31999999999996,False,315.65,0.0,0.3989463572992904,209.33,0.5079061768499497,86
87,2010-11-30,329.16,218.803,,1.4542,1.230555,1.1807,132.73899999999998,22973.0,79.462,1070.5,1739.25,73.99,3208.0,230.64,181.65,154.86,158.8,326.33,247.14,213.22,213.22,334.29,0.25,0.5724454211054317,218.803,218.312,218.009,211.143,Low CPI,0.5724454211054317,329.16,329.16,0.0,0.5724454211054317,0.2646934460887948,False,0.0501003140308402,211.143,0.25,1,0.9141541854172828,25.58000000000004,0,0.0,0.9959910572893974,119.59000000000003,False,329.16,0.0,0.5673592570510049,209.57,0.570644653337787,87
88,2010-12-31,336.28,219.179,,1.4542,1.230555,1.1807,132.73899999999998,22973.0,79.462,1070.5,1739.25,73.99,3208.0,237.07,186.46,156.38,158.3,333.82,254.26,223.2,223.2,341.09,0.25,0.5854785478547855,219.179,218.439,217.965,212.193,Low CPI,0.5854785478547855,336.28,336.28,0.0,0.5854785478547855,0.1970000328223979,False,0.0497575515857834,212.193,0.25,1,0.913814056603016,28.159999999999968,0,0.0,0.9959910572893974,126.70999999999998,False,336.28,0.0,0.568824570220363,209.57,0.6046189817244834,88
89,2011-01-31,346.14,220.223,,1.55454,1.29625,1.1991,119.535,18456.0,80.178,1252.5,2274.5,98.86,3208.0,236.93,183.75,159.61,164.3,346.59,257.64,225.61,225.61,345.36,0.25,0.6516677005296561,220.223,218.711,218.011,212.709,Low CPI,0.6516677005296561,346.14,346.14,0.0,0.6516677005296561,0.1930016947462864,False,0.0471875914058297,212.709,0.25,1,0.9097212455254612,30.49000000000001,0,0.0,0.9959910572893974,100.29999999999998,False,346.14,0.0,0.5664571572109192,245.84,0.40798893589326385,89
90,2011-02-28,357.45,221.309,,1.6445,1.43966,1.1424,134.059,23543.0,74.638,1344.0,2371.75,102.59,3208.0,233.96,187.05,158.64,152.5,359.57,264.4,236.74,236.74,352.97,0.25,0.4539944679466319,221.309,218.803,218.312,216.687,Low CPI,0.4539944679466319,357.45,357.45,0.0,0.4539944679466319,0.1349232492259042,False,0.0237752184863195,216.687,0.25,1,0.8424056739685191,28.289999999999964,0,0.07,0.9959910572893974,104.10999999999999,False,357.45,0.0,0.46426281631652927,253.34,0.4109497118496881,90
91,2011-03-31,359.01,223.467,,1.60871,1.38577,1.16,125.746,19785.0,76.166,1249.25,2356.0,92.46,3208.0,234.7,187.73,163.96,152.8,362.66,266.79,238.68,238.68,349.16,0.25,0.417107444540933,223.467,219.179,218.439,216.741,Low CPI,0.417107444540933,359.01,359.01,0.0,0.417107444540933,0.0471894067246527,False,0.0250799623075505,216.741,0.25,1,0.8514422509035103,22.730000000000018,0,0.04,0.9959910572893974,91.61000000000001,False,359.01,0.0,0.45665140105856716,267.4,0.3425953627524309,91
92,2011-04-30,358.95,224.906,,1.60871,1.38577,1.16,125.746,22325.0,76.166,1249.25,2356.0,92.46,3208.0,235.5,191.38,167.46,153.8,363.9,271.03,244.59,244.59,353.54,0.25,0.3423709798055347,224.906,220.223,218.711,217.631,Low CPI,0.3423709798055347,358.95,359.01,-0.0001671262638923,0.3423709798055347,-0.0241406621257722,True,0.025033868249932,217.631,0.25,1,0.8532924693095179,12.810000000000002,0,0.0,0.9949084140820342,75.14999999999998,True,359.01,-0.00016712626389237702,0.2556115077340998,283.8,0.26479915433403795,92
93,2011-05-31,358.92,225.964,,1.60871,1.38577,1.16,125.746,22325.0,76.166,1249.25,2356.0,92.46,3208.0,236.57,193.35,168.43,163.0,364.83,274.91,248.24,248.24,359.19,0.25,0.2646934460887948,225.964,221.309,218.803,218.009,Low CPI,0.2646934460887948,358.92,359.01,-0.0002506893958384,0.2646934460887948,-0.09478672985782,True,0.0231655043114071,218.009,0.25,1,0.8485866652395242,1.4700000000000273,0,0.0,0.994367092478353,57.99000000000001,True,359.01,-0.00025068939583848635,0.24507396954591754,300.93,0.19270262187219622,93
94,2011-06-30,364.69,225.722,,1.60871,1.38577,1.16,125.746,22325.0,76.166,1249.25,2356.0,92.46,3208.0,241.51,193.57,172.04,160.0,369.81,278.7,258.92,258.92,360.48,0.25,0.1970000328223979,225.722,223.467,219.179,217.965,Low CPI,0.1970000328223979,364.69,364.69,0.0,0.1970000328223979,-0.148536933507791,True,0.0158888849150214,217.965,0.25,1,0.8222527478036548,5.680000000000007,0,0.05,0.9959910572893974,63.75999999999999,True,364.69,0.0,0.22507826832109312,300.93,0.21187651613332,94
95,2011-07-31,359.01,225.922,,1.60871,1.38577,1.16,125.746,22325.0,76.166,1249.25,2356.0,92.46,3208.0,243.64,195.64,169.99,180.2,365.28,279.69,259.14,259.14,360.53,0.25,0.1930016947462864,225.922,224.906,220.223,218.011,Low CPI,0.1930016947462864,359.01,364.69,-0.0155748718089336,0.1930016947462864,-0.1613220084358929,True,0.0164271911999239,218.011,0.25,1,0.7938900157514195,0.060000000000002274,0,0.02,0.8950971057536857,55.43000000000001,True,364.69,-0.015574871808933634,0.20619379817121164,303.58,0.1825877857566375,95
96,2011-08-31,344.54,226.545,,1.60871,1.38577,1.16,125.746,22325.0,76.166,1249.25,2356.0,92.46,3208.0,244.06,197.12,166.95,166.0,351.63,273.17,258.92,258.92,347.36,0.25,0.1349232492259042,226.545,225.964,221.309,218.312,Low CPI,0.1349232492259042,344.54,364.69,-0.0552524061531711,0.1349232492259042,-0.1784585256679255,True,0.0229257327855994,218.312,0.25,1,0.7347194088035917,14.379999999999995,0,0.0,0.6380662116125334,36.420000000000016,True,364.69,-0.055252406153171126,0.1339744186404879,308.12,0.1182007010255745,96
97,2011-09-30,322.66,226.889,,1.60871,1.38577,1.16,125.746,22325.0,76.166,1249.25,2356.0,92.46,3208.0,250.22,195.62,169.33,165.6,334.36,266.9,260.26,260.26,333.46,0.25,0.0471894067246527,226.889,225.722,223.467,218.439,Low CPI,0.0471894067246527,322.66,364.69,-0.1152485672763168,0.0471894067246527,-0.1823347539065763,True,0.0313040461071136,218.439,0.25,0,0.6163850963796478,42.02999999999997,0,0.01,0.2494113419644043,7.010000000000048,True,364.69,-0.1152485672763168,-0.0591939173870536,315.65,0.022208141929352283,97
98,2011-10-31,308.03,226.421,,1.60871,1.38577,1.16,125.746,22325.0,76.166,1249.25,2356.0,92.46,3208.0,249.26,193.34,165.86,170.3,319.92,259.8,258.84,258.84,322.22,0.25,-0.0241406621257722,226.421,225.922,224.906,218.711,Low CPI,-0.0241406621257722,308.03,364.69,-0.1553648304039048,-0.0241406621257722,-0.1923109068115336,False,0.0336197525927101,218.711,0.25,0,0.5036684680629268,50.98000000000002,0,0.01,-0.01046163531860092,0.0,False,364.69,-0.15536483040390475,-0.09113447189365698,308.03,0.0,98
99,2011-11-30,297.96,226.23,,1.60871,1.38577,1.16,125.746,22325.0,76.166,1249.25,2356.0,92.46,3208.0,250.44,196.18,168.07,172.2,310.28,255.14,254.92,254.92,311.34,0.25,-0.09478672985782,226.23,226.545,225.964,218.803,Low CPI,-0.09478672985782,297.96,364.69,-0.1829773232060106,-0.09478672985782,-0.2246740220661987,False,0.0315756352597069,218.803,0.25,0,0.40226928882751944,46.58000000000004,0,0.01,-0.18933524305884966,0.0,False,364.69,-0.18297732320601062,-0.11775975440821788,297.96,0.0,99
100,2011-12-31,286.33,225.672,,1.60871,1.38577,1.16,125.746,22325.0,76.166,1249.25,2356.0,92.46,3208.0,248.36,198.32,168.72,176.8,300.35,253.37,261.79,261.79,304.7,0.25,-0.148536933507791,225.672,226.889,225.722,219.179,Low CPI,-0.148536933507791,286.33,364.69,-0.2148674216457814,-0.148536933507791,-0.2730264059886479,False,0.0312901444704107,219.179,0.25,0,0.30580688926897537,36.33000000000004,0,0.01,-0.395919161432147,0.0,False,359.01,-0.20244561432829172,-0.13102518160977555,286.33,0.0,100
101,2012-01-31,290.3,226.665,,1.6009,1.29851,1.2323,132.00199999999998,22023.0,80.153,1414.5,2675.75,88.94,3208.0,252.05,194.59,165.87,171.7,301.86,254.82,269.01,269.01,307.28,0.25,-0.1613220084358929,226.665,226.421,225.922,220.223,Low CPI,-0.1613220084358929,290.3,364.69,-0.2039814637089034,-0.1613220084358929,-0.2822205509595833,False,0.0296725306272647,220.223,0.25,0,0.33426698544540323,17.72999999999996,0,0.0,-0.3253999734749676,3.9700000000000273,False,344.54,-0.15742729436349917,-0.13690852890226324,286.33,0.013865120664967092,101
102,2012-02-29,293.66,227.663,,1.5672,1.23042,1.2742,122.449,18530.0,82.635,1374.5,2636.5,87.9,3208.0,248.61,193.86,169.22,175.6,304.98,257.47,274.65,274.65,312.25,0.25,-0.1784585256679255,227.663,226.23,226.545,221.309,Low CPI,-0.1784585256679255,293.66,364.69,-0.1947681592585483,-0.1784585256679255,-0.2489115922679515,False,0.0271651738168238,221.309,0.25,0,0.3518183180954882,4.2999999999999545,0,0.03,-0.2657162274960957,7.330000000000041,False,322.66,-0.08987789003905039,-0.04417806222800098,286.33,0.025599832361261624,102
103,2012-03-31,293.55,229.392,,1.62627,1.319725,1.2311,140.873,22674.0,79.769,1420.0,2655.25,91.73,3208.0,244.23,194.95,168.8,178.3,304.56,256.56,275.76,275.76,311.17,0.25,-0.1823347539065763,229.392,225.672,226.889,223.467,Low CPI,-0.1823347539065763,293.55,364.69,-0.1950697852971016,-0.1823347539065763,-0.1939502882290957,False,0.0268766943102632,223.467,0.25,0,0.35064541771027113,7.220000000000027,0,0.0,-0.26767015965611834,7.220000000000027,False,308.03,-0.047008408271921445,-0.1535447018118226,286.33,0.0252156602521567,103
104,2012-04-30,289.92,230.085,,1.62627,1.319725,1.2311,140.873,22674.0,79.935,1434.25,2792.0,91.73,3208.0,248.26,196.81,168.61,176.6,301.53,255.64,270.55,270.55,309.52,0.25,-0.1923109068115336,230.085,226.665,226.421,224.906,Low CPI,-0.1923109068115336,289.92,364.69,-0.2050234445693602,-0.1923109068115336,-0.161120670064604,False,0.0264382828528005,224.906,0.25,0,0.32171149820271067,0.37999999999999545,0,0.0,-0.3321499209368635,3.590000000000032,False,297.96,-0.02698348771647189,-0.1700613552481585,286.33,0.012537980651695708,104
105,2012-05-31,278.28,229.815,,1.62627,1.319725,1.2311,140.873,22674.0,79.935,1434.25,2792.0,91.73,3208.0,246.47,196.98,168.73,175.2,288.87,250.89,270.93,270.93,300.3,0.25,-0.2246740220661987,229.815,227.663,226.23,225.964,Low CPI,-0.2246740220661987,278.28,364.69,-0.2369409635580904,-0.2246740220661987,-0.1356222311719692,False,0.0265939993563523,225.964,0.25,0,0.23961582318445693,15.380000000000052,0,0.0,-0.5389114695065267,0.0,False,293.66,-0.0523734931553499,-0.1745663511503633,278.28,0.0,105
106,2012-06-30,265.12,229.478,,1.62627,1.319725,1.2311,140.873,22674.0,79.935,1434.25,2792.0,91.73,3208.0,248.32,196.17,167.76,173.7,277.16,245.47,271.59,271.59,291.95,0.25,-0.2730264059886479,229.478,229.392,225.672,225.722,Low CPI,-0.2730264059886479,265.12,364.69,-0.2730264059886479,-0.2730264059886479,-0.089232703523906,False,0.0248736707148519,225.722,0.25,0,0.1587580504782266,28.430000000000007,0,0.02374269005847953,-0.7726728079237745,0.0,False,293.66,-0.09718722331948518,-0.17725150567874262,265.12,0.0,106
