time,open,high,low,close,Daily VWAP,Weekly VWAP,Monthly VWAP,Down Fractal,Up Fractal,Volume,RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label
1983-07-01,1.531,1.5415,1.5165,1.52,NaN,NaN,NaN,0,0,0,30.88231580939211,28.554715569509842,NaN,NaN,NaN,NaN
1983-08-01,1.509,1.5308,1.4792,1.494,NaN,NaN,NaN,0,0,0,29.50564577314934,28.38719886635755,NaN,NaN,NaN,NaN
1983-09-01,1.4974,1.509,1.49,1.4977,NaN,NaN,NaN,0,0,0,29.98397893011719,28.23564277789085,NaN,NaN,NaN,NaN
1983-10-03,1.4835,1.509,1.475,1.4952,NaN,NaN,NaN,0,0,0,29.83666311657892,28.13644892464983,NaN,NaN,NaN,NaN
1983-11-01,1.4855,1.491,1.4587,1.463,NaN,NaN,NaN,0,0,0,27.93304868276708,27.995026308783054,NaN,NaN,NaN,NaN
1983-12-01,1.4578,1.4578,1.415,1.4515,NaN,NaN,NaN,0,0,0,27.264019180967864,27.86898569683825,NaN,NaN,NaN,NaN
1984-01-02,1.4287,1.4287,1.3963,1.4012,NaN,NaN,NaN,0,1,0,24.499961162741968,27.702425480754012,24.499961162741968,24.499961162741968,NaN,NaN
1984-02-01,1.41,1.4915,1.41,1.4905,NaN,NaN,NaN,1,0,0,36.75823728291275,28.458848870923937,NaN,NaN,36.75823728291275,NaN
1984-03-01,1.478,1.4845,1.43,1.4375,NaN,NaN,NaN,0,0,0,33.302302198325265,29.261600097998297,NaN,NaN,NaN,NaN
1984-04-02,1.433,1.437,1.398,1.398,NaN,NaN,NaN,0,0,0,30.965635315302208,29.92077720505606,NaN,NaN,NaN,NaN
1984-05-01,1.3975,1.413,1.3765,1.3855,NaN,NaN,NaN,0,0,0,30.242470297481205,30.60664734881539,NaN,NaN,NaN,NaN
1984-06-01,1.4035,1.4035,1.349,1.3575,NaN,NaN,NaN,0,0,0,28.62957907179741,30.480453335528125,NaN,NaN,NaN,NaN
1984-07-02,1.3508,1.3508,1.306,1.3073,NaN,NaN,NaN,0,0,0,25.95676498975827,29.810205624278186,NaN,NaN,NaN,NaN
1984-08-01,1.301,1.3275,1.301,1.3075,NaN,NaN,NaN,0,0,0,25.98641167960649,29.410502392207004,NaN,NaN,NaN,NaN
1984-09-03,1.292,1.292,1.221,1.234,NaN,NaN,NaN,0,0,0,22.43176600047579,28.806891691570122,NaN,NaN,NaN,NaN
1984-10-01,1.2375,1.2495,1.187,1.2185,NaN,NaN,NaN,0,0,0,21.755906792289593,28.253338907222997,NaN,NaN,NaN,NaN
1984-11-01,1.235,1.272,1.197,1.197,NaN,NaN,NaN,0,0,0,20.818901539281654,27.598690522163313,NaN,NaN,NaN,NaN
1984-12-03,1.1943,1.2085,1.158,1.158,NaN,NaN,NaN,0,0,0,19.20324072216485,26.839160351133735,NaN,NaN,NaN,NaN
1985-01-01,1.148,1.1535,1.11,1.1305,NaN,NaN,NaN,0,0,0,18.13455024231797,26.13926760538737,NaN,NaN,NaN,NaN
1985-02-01,1.124,1.124,1.052,1.079,NaN,NaN,NaN,0,1,0,16.304571583677742,25.35644991986665,16.304571583677742,NaN,NaN,NaN
1985-03-01,1.072,1.2375,1.0545,1.236,NaN,NaN,NaN,0,0,0,37.13237236030986,26.258765005407213,NaN,NaN,NaN,NaN
1985-04-01,1.2215,1.2935,1.1935,1.241,NaN,NaN,NaN,0,0,0,37.6643983751451,26.32349079770952,NaN,NaN,NaN,NaN
1985-05-01,1.2235,1.286,1.188,1.286,NaN,NaN,NaN,0,0,0,42.38973610611015,26.972593219694158,NaN,NaN,NaN,NaN
1985-06-03,1.2945,1.3095,1.2565,1.3095,NaN,NaN,NaN,0,0,0,44.745357572251386,27.95685909519053,NaN,NaN,NaN,NaN
1985-07-01,1.305,1.4278,1.304,1.411,NaN,NaN,NaN,0,0,0,53.57495384494406,29.623465062866448,NaN,NaN,NaN,NaN
1985-08-01,1.381,1.4075,1.338,1.391,NaN,NaN,NaN,0,0,0,51.817839549308296,31.27976938268866,NaN,NaN,NaN,NaN
